"* support the provision of quality affordable community housing, including emergency housing and housing for youth at risk.","504"
"* Support the restoration of the $5.1 billion commitment of the landmark Kelowna Accord reached between federal and provincial, territorial and First Nations governments in Canada in 2005,","301"
"* Support the role of international carbon credits.","107"
"* Support the transition to FLOSS throughout the educational system.","506"
"* Support the trucking industry, reducing pollution through add-on generators to avoid the need to idle to maintain air conditioning and refrigeration,","501"
"* Support the United Nations draft declaration on human rights of Indigenous peoples.","201"
"* support the voluntary sector and housing associations who are engaged in the development and promotion of not-for-profit housing initiatives including self-build and rent-to-buy schemes which aim to provide quality housing for low income households.","504"
"* Tackle road reform to address problems of congestion and investment and local government ineptitude.","303"
"* tackle the causes of ill health. poverty,","504"
"* Tackle the problems with the Employment Court, OSH and the Privacy Act.","402"
"* Take an integrated approach to education and welfare.","303"
"* Tax cuts would make access to enforceable private contracts more affordable.","402"
"* Tax shift to make advertising directed at children ineligible for corporate tax write-offs.","408"
"* Tender the management of the 'tail' of existing claims, so as to reduce taxpayer risk and get people back to work faster.","401"
"* That commercial activities are best performed by the private sector.","401"
"* That environmental regulations need to be more permissive ensuring greater clarity and certainty.","401"
"* That in order to create jobs government imposed barriers must be removed.","401"
"* The ""marriage penalty"" would return for two-earner couples.","706"
"* The Alternative Minimum Tax, a stealth levy on the middle-class that unduly targets large families, must be repealed.","402"
"* The child tax credit would fall to half its current value.","706"
"* The conversion of the Disability Tax Credit (DTC) to a refundable credit as a first step in creating a national Basic Income program for working age adults with disabilities;","504"
"* The cost of borrowing to attend tertiary institutions can be reduced.","506"
"* The Crown must appeal when judges pass lenient sentences.","605"
"* The federal death tax would be enormously increased.","305"
"* The government's failure to address the causes of crime has made our streets and homes unsafe for us all.","605"
"* The interpretation of the Resource Management Act often offers little environmental benefit at great cost to investment and job creation.","401"
"* The need   and the bills   for long-term care are challenging families and government alike.","706"
"* The need to hold onto health insurance is driving family decisions about where to live and work.","701"
"* The problem is largely with the system, not with the teachers.","704"
"* The Resource Management Act is proving unwieldy and costly to implement.","402"
"* the right to access to welfare, health, counselling, medical and legal assistance responsive to needs;","504"
"* the right to be informed about charges laid, or the reasons for not laying charges, and the outcome of any proceedings or appeals.","201"
"* the right to be informed of available services and remedies;","105"
"* the right to be treated with courtesy, compassion and respect for personal dignity and privacy by all officials;","201"
"* the right to have a victim impact statement conveyed to the sentencing judge;","201"
"* the right to have property which is required for evidence returned as promptly as possible.","201"
"* the right to information about the progress of the investigation.","201"
"* the right to non-disclosure of residential addresses.","201"
"* the right, in cases of sexual violation or serious assault or injury, to have fears about the release of the alleged offender conveyed to the judicial officer considering the bail application;","201"
"* The role of Government should be limited to watch-dog","401"
"* There must be competition and choice in accident insurance.","401"
"* There should continue to be a general safety net for hardship cases.","401"
"* Those that the state has made dependant, the state must help become independent.","402"
"* Those who can work should work - welfare should be a springboard back to work.","402"
"* Those who can work, should work.","505"
"* Through a fully-funded Welfare to Work scheme that involves community-based providers, together with ACT's proposals to create new jobs, to lower the number of registered unemployed by a third within three years.","408"
"* Through the energy agenda laid out elsewhere in this platform, we will attack the rise in energy costs that is making it so difficult for entrepreneurs to compete.","403"
"* Through those tax reductions, give New Zealanders the security and prosperity they are seeking this election,","410"
"* To allow full choice and competition in accident insurance.","401"
"* To build a society where everyone has the chance to participate and succeed.","503"
"* To cut the red tape, bureaucracy and compliance costs that are costing the country jobs.","303"
"* To ensure a safety net is in place for hardship cases.","504"
"* To ensure a strong, growing economy to lift the standard of living of all New Zealand families","410"
"* To foster wealth creation by reducing taxes and eliminating stifling regulations.","402"
"* To have the lowest unemployment rate in the OECD.","408"
"* To improve industrial relations the ECA must be strengthened,","401"
"* To improve opportunities for work by removing government imposed barriers to employment such as those imposed by the RMA, OSH, the Privacy Act and the Employment Court.","401"
"* To improve the economic climate for rural businesses by reducing compliance costs,","703"
"* To initiate a five year programme of tax cuts.","402"
"* To lower the average tax burden we have to reduce government spending.","414"
"* To lower the costs of complying with the Resource Management Act and other regulatory regimes.","402"
"* To lower the costs of complying with the Resource Management Act and other regulatory regimes.","703"
"* To make it as easy as possible for businesses to hire the staff they need.","401"
"* To make New Zealand the most pro-business, pro-jobs country in the developed world.","402"
"* To minimise the burden on the community of financing accident insurance.","505"
"* To modernise the welfare state so it provides a hand up, not a hand out.","505"
"* To prevent conflicts of interest, a Truth in Testimony mandate should require all committee witnesses to detail the amount of federal funding they and their employer currently receive and, in the case of associations, how much federal money their members would receive from the proposed legislation.","303"
"* To reduce accidents and have safer workplaces.","701"
"* To reduce crime so everyone can feel much safer on the streets and in their own homes","605"
"* To remove one tier of local government.","303"
"* To restore the profitability of rural New Zealand and to strengthen the viability of rural communities and businesses by pursuing policies which support economic growth and minimise waste and unnecessary expense.","703"
"* To return the justice system to its proper purpose of protecting people and their property.","605"
"* To see a reduction in the rates burden on households and businesses.","303"
"* To update the funding base of local government.","303"
"* Toughen sentencing, bail and parole conditions.","605"
"* Transfer funds to provinces to build and open more long-term care beds.","504"
"* transfer the health audit function of CCMAU (Crown Company Monitoring Advisory Unit) from Treasury to the Ministry of Health.","303"
"* Treating firmly those who avoid reparations.","705"
"* trial initiatives such as homework centres to boost low achievement.","506"
"* undertake a full review of the operation of monetary policy.","404"
"* Undertake a thorough review of the IRD to ensure it operates more effectively","303"
"* undertake a thorough review of the loans system.","404"
"* upgrade border biosecurity.","703"
"* upgrade school facilities and technology.","506"
"* Urge targeted research grants to institutions with a specific focus on applied research including community colleges specifically to support development of new technologies in the fields of renewable energy, smart growth and energy conservation.","410"
"* urgently audit New Zealand's infrastructure needs beginning with a review of New Zealand's transport infrastructure needs.","404"
"* Use a redesigned Canada Pension Plan/Disability Benefit (CPP/D) test to incorporate the DTC definition of disability and permit employment, rather than the CPP/D definition that requires a 'severe' disability to be life-long and to be the cause of any incapacity to pursue 'any gainful occupation.'","504"
"* Use the full force of the Canada Health Act, federal spending power opposes any steps that open the way to two-tier health care in Canada.","504"
"* use the time spent in prison on rehabilitation and tackling the causes of offending.","706"
"* Value the decisions of parents who choose to stay home with children.","603"
"* Vigorously oppose the permitting of any new uranium mines and notify current uranium- permit holders of plans to phase out this industry in Canada and any exports.","501"
"* Waitangi Tribunal to be abolished once it has completed its work on claims.","601"
"* Waitangi Tribunal to be resourced to allow all claims to be heard and reported on by 2005.","706"
"* We call for a constitutionally sound presidential line-item veto.","203"
"* We encourage the use of advanced technology to monitor nonviolent criminals.","605"
"* We must complete the move to free trade because our future is as a trading nation.","407"
"* We must rebuild a stronger, safer New Zealand based on the values of hard work, thrift and personal responsibility by breaking the cycle of dependency.","505"
"* We need an integrated approach to crime.","303"
"* We oppose the granting of parole to dangerous or repeat felons.","605"
"* We support the Government Shutdown Protection Act to ensure the continuance of essential federal functions when advocates of pork threaten to shut down the government unless their wasteful spending is accepted.","414"
"* We will encourage health promotion and disease prevention.","603"
"* We will facilitate cooperation, not confrontation, among patients, providers, payers, and all stakeholders in the health care system.","706"
"* We will insist that the budget reasonably plan for the long-term costs of pension and health care programs and urge the conversion of such programs to defined contribution programs.","404"
"* We will not put government between patients and their health care providers.","301"
"* We will not put the system on a path that empowers Washington bureaucrats at the expense of patients.","301"
"* We will not raise taxes instead of reducing health care costs.","402"
"* We will not replace the current system with the staggering inefficiency, maddening irrationality, and uncontrollable costs of a government monopoly.","305"
"* With the provinces, First Nations and the logging industry, devise incentives that promote the use of single stem selection logging and longer rotations that conserve natural forest ecosystems.","501"
"* Within the on-going Forest Accord process and in partnership with the provincial and territorial governments who have primary jurisdiction, shift all economic forests to eco-forestry practices, including certification by the Forest Stewardship Council (FSC).","416"
"* work in partnership with business to provide interactive education.","506"
"* work to close the huge gaps in opportunity which have opened up between children in our different communities.","503"
"* work to extend the South Pacific Nuclear Free Zone.","105"
"* work with employers to extend the Graduate Research in Industry Fund (GRIF) to ensure more opportunities for specific research projects related to industry.","411"
"* Work with municipalities and provinces to improve the integration of new Canadians into the multicultural fabric of our country.","608"
"* Work with other levels of government to find sustainable economic alternatives for sealers and their communities","416"
"* Work with provinces to ensure that all livestock waste is recycled safely","501"
"* Work with provinces, territories and industry to ensure that all mining operations are insured for environmental liabilities and have an adequate pre-funded plan for remediation when the mine closes.","501"
"* Work with provincial and territorial governments to ensure workplace accommodations, medical accessibility and treatments, access to buildings and other public areas, social support systems and adequate monetary assistance for people with environmental sensitivities.","504"
"* Work with provincial governments to eliminate aquaculture practices that damage the marine environment and human health and seek:","501"
"* Work with railway companies to improve rail infrastructure","411"
"* work with the Board of Radio New Zealand to ensure high quality public broadcasting.","502"
"* work with the board of Radio New Zealand to ensure strong regional and provincial news coverage.","502"
"* Work with the CMA (Canadian Medical Association) to immediately establish qualification standards and on-the-job mentorship programs to fast-track certification of foreign trained health care professionals.","411"
"*Allocate one cent from GST on an approximate per capita basis to municipal governments for Green Cities initiatives,","301"
"*Central government assistance will be based on the seriousness of the need and the local community's ability to pay.","503"
"*Specifically ensure that Canada's universal child care programme provides workplace child care spaces wherever possible.","504"
",    while restoring nature.","501"
",  and  almost  half of  every  dollar  spent  was  borrowed  money.  ","414"
",  to  keep tax  rates  from  rising  on  income,  interest,  dividends,  and  capital  gains","401"
", 5,000 new nurses","504"
", 5,000 nurses","504"
", a cleaner environment,","501"
", academic research","411"
", alignment with tyrants in the Middle East;","202"
", and 100 dentists for the Welsh NHS","504"
", and 100 new NHS dentists","504"
", and affordable housing.","504"
", and bad for the soul of our nation.","601.1"
", and building a regional security architecture to counter terrorism, proliferation, ballistic missiles, piracy, and other common threats.","104"
", and completely failed to fulfill his campaign promise to the American people to invest in rebuilding and modernizing our nation's crumbling infrastructure.","411"
", and create and maintain high-quality, good-paying jobs.","701"
", and doubling funding for key basic research agencies.","411"
", and ensure the welfare of children and younger people in an age when so much of life is conducted online.","605.1"
", and expand feeder rail and air services.","411"
", and generating the tax revenue that funds our vital public services.","401"
", and grow bio-based manufacturing jobs.","703.1"
", and grows thousands of good Australian jobs in the process.","701"
", and grows thousands of good Australian jobs in the process.","701"
", and invest in digital literacy training programs,","411"
", and it wisely sees consumer rights in education choice  as the most important driving force for renewing our schools.","507"
", and liberalise the aviation industry to make it more competitive.","401"
", and make it easier to access mental health and substance use disorder treatment and long-term services and supports in metropolitan and rural areas alike.","504"
", and many successful global companies.","401"
", and oppose passage of the DISCLOSE Act or any similar legislation designed to vitiate the Supreme Court's recent decisions protecting political speech in Wisconsin Right to Life v. Federal Election Commission and Citizens United v. Federal Election Commission.","201"
", and overall, maintains the Australian lifestyle and national identity.","601.1"
", and provide better quality assurance within the care sector.","504"
", and public and nonprofit colleges and universities, including HBCUs and MSIs,","506"
", and removed the 40 years old restriction on peak time travel,","706"
", and roll the Service into a new Ministry that draws together the functions of the Immigration Service and the Citizenship role of the Ministry of Internal Affairs.","303"
", and social security services","504"
", and supporting research, development, and deployment of advanced biofuels.","703.1"
", and they are provided in a way that encourages visitors to spend more.","410"
", and to ensure that products being exported are of the highest standard and meet the requirements of our export markets.","410"
", and to protecting the rights of American workers, farmers, ranchers, and firms.","107"
", and we must be able to articulate candidly to the American people our priorities for the use of taxpayer dollars to address those threats.","104"
", and we will establish a new system of State support for couples to access assisted reproductive technology.","504"
", and will ensure that regional and local meetings become a far greater focus for the work of the National Forum on Europe.","202"
", and will prioritize the investigation of hate crimes against transgender and non-binary people.","605.1"
", as a public amenity, and as a means of reducing our national carbon footprint.","502"
", as well as practical workplace opportunities in agri-food businesses.","703"
", as well as tackling childhood obesity, heart disease and diabetes.","504"
", attracting more young people to science and technology,","411"
", but more freedom for managers to manage staff and budgets","301"
", but only following genuine consultation with the sector.","202.1"
", by introducing density bonuses to stimulate the development of affordable housing on private land,","504"
", care work,","701"
", create jobs","701"
", create jobs","701"
", d'autre part, qu'elle soit corrigee de l'ensemble des problmes qu'elle contient toujours","503"
", defending human rights,","201.2"
", employment","701"
", encourages innovation,","401"
", ending exports of plastic waste","416.2"
", energy efficient lighting for town councils","501"
", energy efficient lighting for town councils","501"
", ensuring our passenger transportation systems are resilient to the impacts of climate change,","411"
", especially mediation and arbitration as a right.","201.2"
", for a cleaner environment","501"
", free for all from early childhood to university.","506"
", guaranteeing unfettered access,","201"
", hard work is rewarded","401"
", in particular, efforts to ensure peace and stability on the continent.","106"
", including by continuing efforts to reform the BIE to provide students attending BIE-funded schools with a world-class culturally-based education.","506"
", including by expanding funding for Community Development Financial Institutions (CDFIs) and other proven programs that invest in low-income communities and communities of color.","402"
", including ensuring transit jobs are good jobs.","701"
", infrastructure","411"
", investing in R&D,","411"
", is a smart step to ensuring all our kids have the chance to learn.","506"
", is a special responsibility of the federal government and should be a model for urban areas throughout the country.","305"
", is unfair to other countries","503"
", local advanced manufacturing and hi-tech jobs, particularly in regional Australia","701"
", local advanced manufacturing and hi-tech jobs, particularly in regional Australia","701"
", local jobs","701"
", local jobs","701"
", make households more than $4,000 better off and boost GDP by almost $25 billion.","410"
", make households more than $4,000 better off and boost GDP by almost $25 billion.","410"
", most of which is based on an outdated, statist, governmenttogovernment model, the proven breeding ground for corruption and mismanagement by foreign kleptocrats.","304"
", nearly one million Americans are believed to be infected with HIV.","107"
", not just knowledge and skills, but ethical and behavioral norms and traditions.","603"
", or by giving consideration to incentives for location of business;","402"
", or providing unfair subsidies.","406"
", protect our national security","104"
", protecting tenants' rights to return if extensive renovations are needed.","504"
", providers of aged care services,","402"
", providers of aged care services,","402"
", providing tax incentives to invest in start-up businesses","402"
", providing tax incentives to invest in start-up businesses","402"
", punishes those who save,","414"
", putting in place the infrastructure needed to support business for years to come","411"
", sets out actions to improve the delivery of mental health services for New Zealanders.","504"
", sorting out the housing market,","403"
", stands for the rights of individuals, families, faith communities, institutions  ","201"
", starting with full transparency in the financial operations of its overpaid bureaucrats.","109"
", support the renewable and low-carbon energy sector,","416.2"
", supporting re-vegetation and bushfire reduction.","501"
", supporting re-vegetation and bushfire reduction.","501"
", that communities are not scapegoated","503"
", the development of coastal shipping,","411"
", the opening of new markets and more investment in Australian enterprise.","401"
", the opening of new markets and more investment in Australian enterprise.","401"
", the SNP in government will only seek to introduce into domestic law European regulations when they have been adopted and applied in full by a majority of European nations.","203"
", to develop their greatest assets, human resources and the rich natural resources on their lands,","301"
", together with twenty years of inefficient governing of Wales by Welsh Labour.","305.1"
", use of such fees for any political purposes or to fund student union activities would be specifically ruled out.","304"
", while parents can be reassured that their children are safe and well-cared for.","603"
", whilst also taking a tough approach to tackling illegal migration.","602.1"
", will reward those who create private-sector jobs here in America,","701"
", with easy access to transport, schools and other quality amenities.","411"
",while  total  Medicaid  spending  will  more  than  doubleby  2019.  ","505"
"-  Continue working with the Crown Manager for building consents to ensure the City Council is re-accredited as a Building Concent Authority;","303"
"-  Establish an Advisory Group of local councils and Ngai Tahu to seek their advice on any changes to CERA's functions and powers.","202.1"
"-  Expand the highly successful Sistema Aotearoa programme, with the eventual goal of nationwide coverage.","502"
"- $1 billion to be invested in environmental technologies over the next seven years,","411"
"- $156 million boost to early childhood education to help lift participation towards our 98 per cent target.","506"
"- $359 million to raise the quality of teaching and leadership in our schools.","506"
"- $4 billion over 10 years to accelerate the cleanup of contaminated sites across Canada, including the notorious tar ponds in Sydney, Nova Scotia.","501"
"- $6.5 million for water attractions at the new Christchurch City Council Recreation and Sports Centre in the eastern suburbs.","502"
"- 10,000 more doctors, and access to a £500 million Performance Fund to spend on new patient services.","504"
"- 10,000 more teachers.","506"
"- 10,300 more jobs were created in construction.","410"
"- 12,400 more jobs were created in retail trade, accommodation, and food services;","410"
"- 14 km storm water pipe (52 per cent of total)","411"
"- 15 per cent are filled by Pacific students.","705"
"- 20,000 more nurses who will be given new enhanced roles and more power for matrons and ward sisters with control over budgets.","504"
"- 25 out of the 35 most prosperous nations are small nations!","301"
"- 48 km fresh water pipe (69 per cent of total)","411"
"- 50 per cent of young people entering higher education, as we raise standards in secondary schools.","506"
"- 6,000 extra police recruits, raising police numbers to their highest ever level, with strong local leadership and proper rewards for those on the frontline.","605"
"- 6,100 more jobs were created in public administration and safety;","410"
"- 60,000 fewer children live in benefit dependent homes","505"
"- 65 pour cent des aidants naturels disposent d'un revenu familial inferieur à 45 000$.","706"
"- 94 bridges and culverts (62 per cent of total)","411"
"- A bill of rights for victims.","605"
"- A capital gains tax on all businesses and farms.","401"
"- A capital gains tax on all businesses and farms.","401"
"- A carbon tax.","410"
"- A certification system requiring a background check and safety training for all those wishing to acquire and use firearms legally.","605"
"- a choice between Westminster control and becoming an independent country.","201.2"
"- A Garda Chief Superintendent is now allowed give his or her opinion that the applicant for bail is likely to commit serious offences if granted bail.","605"
"- A much more expensive ETS.","402"
"- a nation that is dedicated to pushing back the frontiers of poverty.","410"
"- A national award pay system that would require small regional businesses to pay the same wage rates as large big-city businesses","401"
"- A national award pay system that would require small regional businesses to pay the same wage rates as large big-city businesses.","401"
"- a national centre for triathlon at the same location.","502"
"- A nationwide joint Garda National Drugs Unit/Criminal Assets Bureau initiative in now in place which targets the assets of middle ranking criminals involved in drug dealing.","605"
"- a network that allows our industries to efficiently move goods around the country,","411"
"- a network that is safe for mums and dads doing the school run.","411"
"- A new cell block at Portlaoise and new prisons in County Cork and at Thornton in north Dublin will substantially increase the number of prison places.","605"
"- A NZ education system","506"
"- A NZ health system","504"
"- A person who commits any one of a list of scheduled grave offences and, within 7 years,","605"
"- a Property Owning Democracy.","601"
"- A requirement for Kiwi businesses to pay an even higher minimum 'living wage' if they want to participate in government procurement tenders.","401"
"- A tax on water use.","703.1"
"- Abolish standing charges for water and create a fairer system of charging.","408"
"- About three-quarters of the benefit has gone to individuals and most to these to Canadians with low and modest incomes.","503"
"- addiction that often leads to homelessness.","503"
"- Adopt a Green Action Programme.","501"
"- Advance environmental objectives.","501"
"- Advanced the development of 180 units at Colombo Street and Welles Street.","411"
"- after the Royal Commission reports back.","202.1"
"- after the Royal Commission reports back.","202.1"
"- All people to be automatically entered on to the General Roll at 18 years of age; or the Maori roll if Maori (with an option to transfer to the General Roll);","202"
"- all waste management be on a full cost recovery basis","501"
"- Allow the tax-exempt transfer of a fishing enterprise from one generation to another.","403"
"- An 'Employment First' interview for everyone coming on to benefits.","701"
"- An extra 6,000 police recruits raising police numbers to their highest ever level.","605"
"- An Garda S­och¡na Act 2005 also mandated the establishment of the Garda Inspectorate.","603"
"- An irresponsible increase to the minimum wage that will force employers to cut back on staff and future recruitment","401"
"- An irresponsible increase to the minimum wage that will force employers to cut back on staff and future recruitment.","401"
"- and at the same time eliminate millions of truck movements from our urban roads.","501"
"- and compels problem states to join and comply with international agreements and abandon their weapons programs.","305"
"- and establish social justice in our land.","503"
"- and help secure a long-term, positive future for the UK in the EU.","108"
"- and one that has majority public support. 25","202.1"
"- and therefore in the savings to us all of a reduced draw on the public health budget.","505"
"- and to eliminate the effects of poverty.","503"
"- and to make these our top priorities.","305.1"
"- and we have opted not to cut tax for higher rate taxpayers through an increase in the higher rate threshold.","408"
"- and we have opted not to cut tax for higher rate taxpayers through an increase in the higher rate threshold.","704"
"- Announced the creation of the Canada Corps to enlist the experience and skills of Canadians, including young Canadians, to bolster our nation's international assistance effort.","107"
"- Appointing a Special Counsel to recover any misappropriated funds.","304"
"- Appointing professionally-accredited comptrollers in every government department to sign off on all new spending initiatives at the departmental level.","303"
"- as well as helping to reduce the likelihood of anti-social behaviour.","502"
"- Assisted property owners with more than 5,000 calls taken and held more than 1,000 meetings between homeowners and insurers.","403"
"- Attending early childhood education from age three until starting school.","506"
"- Attending school, when they are old enough.","506"
"- axing buy-to-let tax breaks,","412"
"- Back a risky state owned insurance business, with taxpayers liable for the bailout if it goes under.","401"
"- Ban landmines.","105"
"- Basic skills for 750,000 people.","706"
"- Be the first country to introduce greenhouse gas trading to cut pollution.","501"
"- Began construction on the $53 million, state-of-the-art Bus Interchange as the city`s public transport hub.","411"
"- Begin to shift taxation from jobs, wealth and goods to pollution and the depletion of natural resources.","408"
"- Better managing claimants who have been off work due to an injury.","701"
"- Big increases in employer KiwiSaver contributions","402"
"- Big increases in employer KiwiSaver contributors","505"
"- Bolstering the internal audit function across government, giving these groups the authority to delve into every corner of every department.","303"
"- Boost chances for all adults to improve their skills and get better qualifications.","411"
"- Boost chances for all adults to improve their skills and get better qualifications.","506"
"- Boost funding for Child, Youth and Family.","504"
"- Boost literacy.","506"
"- Boost local economic development and job opportunities.","408"
"- Boost regional and local economies.","403"
"- Break open the excessive secrecy of government, by passing a Freedom of Information Act establishing a citizens right to know.","201"
"- Break open the poverty trap that makes people better off on the dole than in work.","408"
"- Break open the poverty trap.","402"
"- Bring confidence back to the housing market by targeting low inflation and low interest rates.","408"
"- Build environmental objectives into every government policy.","501"
"- Build more affordable and secure housing.","503"
"- Build more houses.","304"
"- Build new partnerships at work.","606"
"- Build on the Joint Declaration and the Framework Document, by working with the Irish Government to create agreement between as many of the constitutional parties as possible.","202"
"- Build up Britain's capital assets.","414"
"- Built four temporary accommodation villages at Linwood Park, Kaiapoi Domain, Rawhiti Domain and Rangers Park, and partnered with the private sector on providing temporary worker accommodation.","504"
"- but are otherwise stark.","605"
"- but self-regulation does not imply an absence of regulation: it must rest on the foundation of a strong regulatory framework that reinforces responsible self-management.","606.1"
"- but without locking it away, or destroying jobs and opportunity.","410"
"- by: Establishing a new Comptroller General of Canada a chief monitor to oversee all government expenditure and make sure it is done according to the rules.","303"
"- Bypass public consultation on the future arrangements for ECan elections.","202.1"
"- Canadians get regular reports on progress towards meeting these wait-time targets, as promised in the Health Accord.","504"
"- Care for carers.","504"
"- Change the parental tax credit abatement formula to better target the payment towards lower- and middle-income families.","505"
"- Charging the Public Accounts Committee of Parliament which is chaired by a member of the Opposition to investigate what happened.","304"
"- children who will need every opportunity to develop  their emotional and relationship skills and indeed their very moral fiber as they face an uncertain world.","603"
"- Clean up Britain's rivers and beaches and ensure that the costs of investment are spread fairly.","501"
"- Clean up party funding.","303"
"- Committed $92 million to make an extra 3500 places available for Maori, Pasifika and children from low-income families in high-needs areas such as Kaikohe, Waitakere, Manukau, South Auckland, Flamilton and Porirua,","506"
"- Committed over $1 billion to repairing 5,000 and replacing 700 state homes.","504"
"- Committed to significant and accelerated equipment upgrades for the Canadian Forces, including search and rescue aircraft and new supply ships and armored vehicles ensuring our military will have the modern tools to do the job for Canada.","104"
"- compared to no votes and no Commissioner within the UK.","301"
"- Complete stage one of the Accessible City transport plan.","411"
"- Complete the Avon River precinct to create an attractive public space at the heart of the city.","501"
"- Complete the Justice and Emergency Services Precinct bringing a further 1,100 government employees to the CBD.","411"
"- Complete the Metro Sport Facility, equipped to host international events with a 50m pool and indoor stadium as well as recreational facilities.","502"
"- Completed 47,000 emergency repairs and installed 18,740 heating units.","411"
"- Completed more than 60,000 full EQC repairs, with the repair programme 86 per cent complete.","411"
"- Continue our $1 billion Education Renewal Programme to rebuild and renew classrooms in 115 Christchurch schools.","506"
"- Continue our commitment to provide up to $400 million from the Future Investment Fund to help kick-start regional water infrastructure projects.","703.1"
"- Continue our unrelenting effort to combat poaching and illegal taking of high-value species, such as paua and crayfish.","501"
"- Continue public engagement on the future use of the Waimakariri red zone through the ""Canvas"" consultation programme.","202.1"
"- Continue the world-class redevelopment of the Christchurch and Burwood hospitals.","504"
"- Continue to enforce the compliance provisions of the Canada Health Act which entitle the federal government to withhold transfer payments to a province or territory provided there is recourse first to the Dispute Avoidance and Resolution procedure established formally in 2004.","302"
"- Continue to repair 5,000 state houses and rebuild another 700 at a cost of over $1 billion.","504"
"- Continue working towards our target of 98 per cent participation in ECE.","506"
"- Continuing to increase all rates of Superannuation far ahead of inflation.","504"
"- Contributed to restoration of the Isaac Theatre Royal, Provincial Council Buildings, Riccarton House, and Arts Centre clocktower and Great Hall.","502"
"- Crack down on social security fraud and tax evasion and shift the money saved into new policies to enhance opportunities.","605"
"- Cracking down on gun smuggling.","605"
"- Create a lawyers' field day by driving more insurance cases to court rather than having them settled.","303"
"- create a new Child Trust Fund for every child at birth.","504"
"- create a new type of hospital specially built surgical units, managed by the NHS or the private sector to guarantee shorter waiting times","504"
"- Create a strong framework for Britain's defence and security through NATO and European co-operation.","108"
"- Create an Earthquake Memorial on the banks of the Avon River as a place of reflection.","502"
"- Create an effective and democratic upper house.","202"
"- create an integrated Child Credit of cash support for children, built on the foundation of universal child benefit.","706"
"- Create the framework to make existing regional decision-making in England democratically accountable,","202"
"- currently no agency has responsibility for careers advice after secondary school - Careers New Zealand would assume this responsibility","701"
"- Cut back the quango state.","301"
"- Cut fuel bills and make homes warmer.","402"
"- Cut hospital waiting lists to a maximum of 6 months over 3 years.","504"
"- cut maximum waiting times by the end of 2005 for outpatient appointments from six months to three months and inpatients, from 18 to six months.","504"
"- Cut taxes on people by taxing pollution instead.","402"
"- Cut taxes on things we want to encourage, like jobs, by taxing pollution instead.","402"
"- Cut VAT and taxes on jobs, and make up the difference by taxing pollution instead.","402"
"- Cut waiting lists.","504"
"- David Anderson, ancien ministre liberal de l'Environnement, fevrier2007","501"
"- decentralise power to give local Primary Care Trusts control of 75 per cent of NHS funding, and cut by two thirds the number of health authorities.","504"
"- deliver economic stability with mortgages as low as possible, low inflation and sound public finances.","408"
"- Deliver enhanced ICT infrastructure to New Zealand's regions.","411"
"- Deliver more bureaucracy, committees, strategies and working groups, at the expense of frontline health services.","305.1"
"- Develop a cohesive national plan with ring fenced funding for the roll-out of Aistear training and S­olta accreditation, putting in place the essential practical supports for early childhood educators to provide quality experiences and opportunities for young children.","504"
"- Develop a comprehensive, long-term approach to break the cycle of family violence through changing attitudes and behaviours towards family violence,","605.1"
"- Develop a global system of environmental protection.","107"
"- develop a more practical response across government agencies to address the five major areas that bring children into the care of the state","504"
"- develop the Small Business Service and cut red tape.","403"
"- Developed the Children's Action Plan to combat child abuse and neglect.","504"
"- Developed vocational pathways with industry, which list useful subjects for young people to set them up for careers in construction, manufacturing, the primary sector, services or community services.","411"
"- Developing a safety rating system for workplaces, the fleet saver programme for heavy trucks, and a savety rating for motor vehicles so levies can better reflect safety records.","402"
"- Digital literacy has $ 3. 723 million in funding for High Tech Youth Academy and 20/20 Communications Trust.","411"
"- direct more money to headteachers, more freedom for successful schools.","506"
"- Discipline au niveau des depenses","414"
"- diversify state schools with new City Academies and more church schools.","506"
"- Double the amount of assets seized from drug traffickers and other major criminals.","605"
"- Doubling the budget for injury prevention to $40 million.","504"
"- Drive New Zealand's economy downwards through low growth and anti-job policies.","410"
"- Dropping levies significantly","505"
"- Eliminating exceptions to firearms prohibition orders following criminal conviction.","605"
"- Enable citizens to play a part in setting health policies in their area.","504"
"- Enable people to choose when to start drawing a pension.","201"
"- Enabled up to 40,000 new sections to be consented through the Land Use Recovery Plan.","411"
"- Encourage a culture of long-term business investment.","414"
"- Encourage a flexible labour market, while protecting the low paid with a regionally variable, minimum hourly rate.","503"
"- Encourage flexible working patterns.","201"
"- Encourage people to drive more fuel-efficient cars by cutting the annual car tax, from £145 to £10 for cars up to 1600cc, over the period of the next Parliament,","501"
"- Encourage people to save.","414"
"- Encourage people to take more responsibility for their own health.","606"
"- Encourage public transport.","411"
"- Encourage schools to succeed.","506"
"- Encourage the manufacture of products that are easier to repair, reuse or recycle.","501"
"- Encouraged savings by low-income families by pledging to contribute a further 40% of the first $500 of annual contributions to a Registered Education Savings Plan (RESP).","414"
"- End the built-in two-tier service in the NHS.","503"
"- End the sale of British arms, war material, and 'dual use' technologies to regimes which abuse human rights, and strictly control arms sales to regions of tension or potential conflict.","107"
"- End the scandal of people being forced to sleep rough on the streets.","504"
"- End the two-tier system in the NHS.","503"
"- End, by the year 2000, the scandal of people being forced to sleep rough on the streets.","503"
"- Enhance economic prosperity, by promoting the freedom of movement of people, goods, services and money throughout the EU and by completing the European Single Market, particularly in areas of financial services, pensions and air travel.","408"
